출장,부서,전공,참여프로젝트,근속연차,이직회수,업무평가,주변평가,경력,전년도교육출장횟수,현회사근속년수,월급_KRW,직급관리자여부,월급_경력비,월급_프로젝트비,현근속_총경력비,총근속,경력성장률,이직빈도,학습몰입도,월급_근속연차비,월급_출장비,근속_경력비,평균근속기간,프로젝트_경력비,프로젝트_근속연차비,출장_경력비,출장_근속연차비,교육출장_경력비,주변평가_근속연차,학습몰입도_교육출장
2,0,자연과학계열,2,1,4,0,2,9,4,6,3405840.0,0,340584.0,1135280.0,0.6,1,3.0,0.4,8,1702920.0,1135280.0,0.6,0.2,0.2,1.0,0.2,1.0,0.4,2,32
1,1,상경계열,3,3,2,0,1,10,2,1,11262180.0,0,1023834.5454545454,2815545.0,0.0909090909090909,3,0.25,0.1818181818181818,6,2815545.0,5631090.0,0.09090909090909091,1.0,0.2727272727272727,0.75,0.09090909090909091,0.25,0.18181818181818182,3,12
1,0,공학계열,2,1,1,0,3,1,2,1,2910420.0,0,1455210.0,970140.0,0.5,1,0.5,0.5,4,1455210.0,1455210.0,0.5,0.5,1.0,1.0,0.5,0.5,1.0,3,8
1,0,사회과학계열,4,2,3,0,3,10,3,7,7305720.0,1,664156.3636363636,1461144.0,0.6363636363636364,2,2.333333333333333,0.2727272727272727,12,2435240.0,3652860.0,0.6363636363636364,0.5,0.36363636363636365,1.3333333333333333,0.09090909090909091,0.3333333333333333,0.2727272727272727,6,36
0,0,공학계열,3,1,2,0,2,12,3,7,3750840.0,0,288526.1538461539,937710.0,0.5384615384615384,1,3.5,0.1538461538461538,9,1875420.0,3750840.0,0.5384615384615384,0.3333333333333333,0.23076923076923078,1.5,0.0,0.0,0.23076923076923078,2,27
1,0,자연과학계열,1,2,3,0,3,15,2,1,8019180.0,1,501198.75,4009590.0,0.0625,2,0.3333333333333333,0.1875,2,2673060.0,4009590.0,0.0625,0.5,0.0625,0.3333333333333333,0.0625,0.3333333333333333,0.125,6,4
2,0,공학계열,2,1,9,0,4,6,4,1,3363060.0,0,480437.1428571429,1121020.0,0.1428571428571428,1,0.5,1.2857142857142858,8,1681530.0,1121020.0,0.14285714285714285,0.1,0.2857142857142857,1.0,0.2857142857142857,1.0,0.5714285714285714,4,32
1,0,자연과학계열,3,1,8,1,2,7,6,5,3817080.0,0,477135.0,954270.0,0.625,1,2.5,1.0,18,1908540.0,1908540.0,0.625,0.1111111111111111,0.375,1.5,0.125,0.5,0.75,2,108
1,0,자연과학계열,2,5,8,0,2,34,2,1,26272440.0,1,750641.1428571428,8757480.0,0.0285714285714285,5,0.1666666666666666,0.2285714285714285,4,4378740.0,13136220.0,0.02857142857142857,0.5555555555555556,0.05714285714285714,0.3333333333333333,0.02857142857142857,0.16666666666666666,0.05714285714285714,10,8
0,0,공학계열,3,2,5,0,4,11,2,9,4215900.0,0,351325.0,1053975.0,0.75,2,3.0,0.4166666666666667,6,1405300.0,4215900.0,0.75,0.3333333333333333,0.25,1.0,0.0,0.0,0.16666666666666666,8,12
1,0,사회과학계열,3,1,1,1,2,5,2,5,3158820.0,0,526470.0,789705.0,0.8333333333333334,1,2.5,0.1666666666666666,6,1579410.0,1579410.0,0.8333333333333334,0.5,0.5,1.5,0.16666666666666666,0.5,0.3333333333333333,2,12
0,1,사회과학계열,3,2,1,0,3,15,3,15,5521380.0,0,345086.25,1380345.0,0.9375,2,5.0,0.0625,9,1840460.0,5521380.0,0.9375,1.0,0.1875,1.0,0.0,0.0,0.1875,6,27
0,0,자연과학계열,2,4,4,1,4,27,2,3,17891700.0,1,638989.2857142857,5963900.0,0.1071428571428571,4,0.6,0.1428571428571428,4,3578340.0,17891700.0,0.10714285714285714,0.8,0.07142857142857142,0.4,0.0,0.0,0.07142857142857142,16,8
1,2,사회과학계열,3,1,0,0,2,10,5,9,4883820.0,0,443983.6363636364,1220955.0,0.8181818181818182,1,4.5,0.0,15,2441910.0,2441910.0,0.8181818181818182,1.0,0.2727272727272727,1.5,0.09090909090909091,0.5,0.45454545454545453,2,75
1,1,사회과학계열,1,2,5,0,1,6,3,2,8320020.0,0,1188574.2857142857,4160010.0,0.2857142857142857,2,0.6666666666666666,0.7142857142857143,3,2773340.0,4160010.0,0.2857142857142857,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.42857142857142855,2,9
1,1,상경계열,3,1,1,0,2,1,3,1,3697020.0,0,1848510.0,924255.0,0.5,1,0.5,0.5,9,1848510.0,1848510.0,0.5,0.5,1.5,1.5,0.5,0.5,1.5,2,27
1,0,기타,2,1,1,0,2,5,3,5,5108760.0,0,851460.0,1702920.0,0.8333333333333334,1,2.5,0.1666666666666666,6,2554380.0,2554380.0,0.8333333333333334,0.5,0.3333333333333333,1.0,0.16666666666666666,0.5,0.5,2,18
1,0,자연과학계열,3,1,1,0,3,1,6,1,3309240.0,0,1654620.0,827310.0,0.5,1,0.5,0.5,18,1654620.0,1654620.0,0.5,0.5,1.5,1.5,0.5,0.5,3.0,3,108
1,1,상경계열,2,2,1,0,1,13,3,12,7545840.0,0,538988.5714285715,2515280.0,0.8571428571428571,2,4.0,0.0714285714285714,6,2515280.0,3772920.0,0.8571428571428571,1.0,0.14285714285714285,0.6666666666666666,0.07142857142857142,0.3333333333333333,0.21428571428571427,2,18
1,0,공학계열,3,3,2,0,4,15,2,2,18100080.0,1,1131255.0,4525020.0,0.125,3,0.5,0.125,6,4525020.0,9050040.0,0.125,1.0,0.1875,0.75,0.0625,0.25,0.125,12,12
1,1,상경계열,2,2,1,0,1,5,2,5,5780820.0,0,963470.0,1926940.0,0.8333333333333334,2,1.6666666666666667,0.1666666666666666,4,1926940.0,2890410.0,0.8333333333333334,1.0,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,2,8
1,0,자연과학계열,3,5,7,0,3,24,3,2,26672640.0,1,1066905.6,6668160.0,0.08,5,0.3333333333333333,0.28,9,4445440.0,13336320.0,0.08,0.625,0.12,0.5,0.04,0.16666666666666666,0.12,15,27
1,0,사회과학계열,3,3,7,0,4,15,1,12,11482980.0,1,717686.25,2870745.0,0.75,3,3.0,0.4375,3,2870745.0,5741490.0,0.75,0.375,0.1875,0.75,0.0625,0.25,0.0625,12,3
2,0,자연과학계열,3,1,1,0,3,6,2,5,3231960.0,0,461708.5714285714,807990.0,0.7142857142857143,1,2.5,0.1428571428571428,6,1615980.0,1077320.0,0.7142857142857143,0.5,0.42857142857142855,1.5,0.2857142857142857,1.0,0.2857142857142857,3,12
1,2,기타,3,2,2,0,3,19,4,10,5617980.0,0,280899.0,1404495.0,0.5,2,3.333333333333333,0.1,12,1872660.0,2808990.0,0.5,0.6666666666666666,0.15,1.0,0.05,0.3333333333333333,0.2,6,48
1,1,사회과학계열,3,2,1,0,4,10,2,10,8021940.0,0,729267.2727272727,2005485.0,0.9090909090909092,2,3.333333333333333,0.0909090909090909,6,2673980.0,4010970.0,0.9090909090909091,1.0,0.2727272727272727,1.0,0.09090909090909091,0.3333333333333333,0.18181818181818182,8,12
1,0,사회과학계열,4,1,6,0,2,14,1,10,4337340.0,0,289156.0,867468.0,0.6666666666666666,1,5.0,0.4,4,2168670.0,2168670.0,0.6666666666666666,0.14285714285714285,0.26666666666666666,2.0,0.06666666666666667,0.5,0.06666666666666667,2,4
1,0,사회과학계열,3,1,1,0,3,5,6,5,2820720.0,0,470120.0,705180.0,0.8333333333333334,1,2.5,0.1666666666666666,18,1410360.0,1410360.0,0.8333333333333334,0.5,0.5,1.5,0.16666666666666666,0.5,1.0,3,108
1,0,자연과학계열,3,3,7,1,3,9,3,4,18580320.0,1,1858032.0,4645080.0,0.4,3,1.0,0.7,9,4645080.0,9290160.0,0.4,0.375,0.3,0.75,0.1,0.25,0.3,9,27
0,1,사회과학계열,2,2,8,0,3,6,3,2,11027580.0,0,1575368.5714285714,3675860.0,0.2857142857142857,2,0.6666666666666666,1.1428571428571428,6,3675860.0,11027580.0,0.2857142857142857,0.2222222222222222,0.2857142857142857,0.6666666666666666,0.0,0.0,0.42857142857142855,6,18
1,0,사회과학계열,3,1,4,0,4,7,5,4,4660260.0,0,582532.5,1165065.0,0.5,1,2.0,0.5,15,2330130.0,2330130.0,0.5,0.2,0.375,1.5,0.125,0.5,0.625,4,75
1,0,자연과학계열,4,2,5,0,3,10,2,0,7642440.0,1,694767.2727272727,1528488.0,0.0,2,0.0,0.4545454545454545,8,2547480.0,3821220.0,0.0,0.3333333333333333,0.36363636363636365,1.3333333333333333,0.09090909090909091,0.3333333333333333,0.18181818181818182,6,16
0,0,자연과학계열,3,2,2,0,3,15,6,7,7951560.0,1,496972.5,1987890.0,0.4375,2,2.333333333333333,0.125,18,2650520.0,7951560.0,0.4375,0.6666666666666666,0.1875,1.0,0.0,0.0,0.375,6,108
0,2,인문학,3,1,5,0,4,13,3,11,3576960.0,0,255497.14285714287,894240.0,0.7857142857142857,1,5.5,0.3571428571428571,9,1788480.0,3576960.0,0.7857142857142857,0.16666666666666666,0.21428571428571427,1.5,0.0,0.0,0.21428571428571427,4,27
2,0,사회과학계열,3,2,4,0,3,11,3,7,7377480.0,0,614790.0,1844370.0,0.5833333333333334,2,2.333333333333333,0.3333333333333333,9,2459160.0,2459160.0,0.5833333333333334,0.4,0.25,1.0,0.16666666666666666,0.6666666666666666,0.25,6,27
1,0,자연과학계열,3,2,1,0,2,10,4,10,5813940.0,1,528540.0,1453485.0,0.9090909090909092,2,3.333333333333333,0.0909090909090909,12,1937980.0,2906970.0,0.9090909090909091,1.0,0.2727272727272727,1.0,0.09090909090909091,0.3333333333333333,0.36363636363636365,4,48
2,1,사회과학계열,3,2,2,0,4,7,6,2,5695260.0,0,711907.5,1423815.0,0.25,2,0.6666666666666666,0.25,18,1898420.0,1898420.0,0.25,0.6666666666666666,0.375,1.0,0.25,0.6666666666666666,0.75,8,108
0,0,사회과학계열,3,1,4,0,3,7,2,3,3364440.0,0,420555.0,841110.0,0.375,1,1.5,0.5,6,1682220.0,3364440.0,0.375,0.2,0.375,1.5,0.0,0.0,0.25,3,12
1,0,사회과학계열,4,2,3,0,1,11,3,3,9480600.0,1,790050.0,1896120.0,0.25,2,1.0,0.25,12,3160200.0,4740300.0,0.25,0.5,0.3333333333333333,1.3333333333333333,0.08333333333333333,0.3333333333333333,0.25,2,36
1,1,상경계열,3,3,0,0,4,23,3,22,14416860.0,0,600702.5,3604215.0,0.9166666666666666,3,5.5,0.0,9,3604215.0,7208430.0,0.9166666666666666,3.0,0.125,0.75,0.041666666666666664,0.25,0.125,12,27
1,0,자연과학계열,3,3,9,0,2,9,3,7,13340460.0,1,1334046.0,3335115.0,0.7,3,1.75,0.9,9,3335115.0,6670230.0,0.7,0.3,0.3,0.75,0.1,0.25,0.3,6,27
1,2,자연과학계열,3,1,0,0,3,6,3,5,2964240.0,0,423462.8571428572,741060.0,0.7142857142857143,1,2.5,0.0,9,1482120.0,1482120.0,0.7142857142857143,1.0,0.42857142857142855,1.5,0.14285714285714285,0.5,0.42857142857142855,3,27
1,0,자연과학계열,3,2,4,1,4,13,2,9,12317880.0,1,879848.5714285715,3079470.0,0.6428571428571429,2,3.0,0.2857142857142857,6,4105960.0,6158940.0,0.6428571428571429,0.4,0.21428571428571427,1.0,0.07142857142857142,0.3333333333333333,0.14285714285714285,8,12
1,0,사회과학계열,3,2,4,0,4,12,3,5,8987940.0,1,691380.0,2246985.0,0.3846153846153846,2,1.6666666666666667,0.3076923076923077,9,2995980.0,4493970.0,0.38461538461538464,0.4,0.23076923076923078,1.0,0.07692307692307693,0.3333333333333333,0.23076923076923078,8,27
1,1,공학계열,4,2,1,1,3,10,5,10,9382620.0,0,852965.4545454546,1876524.0,0.9090909090909092,2,3.333333333333333,0.0909090909090909,20,3127540.0,4691310.0,0.9090909090909091,1.0,0.36363636363636365,1.3333333333333333,0.09090909090909091,0.3333333333333333,0.45454545454545453,6,100
0,1,자연과학계열,3,4,4,1,4,37,0,16,22481580.0,1,591620.5263157894,5620395.0,0.4210526315789473,4,3.2,0.1052631578947368,0,4496316.0,22481580.0,0.42105263157894735,0.8,0.07894736842105263,0.6,0.0,0.0,0.0,16,0
1,0,자연과학계열,1,1,0,0,2,6,2,5,3732900.0,0,533271.4285714285,1866450.0,0.7142857142857143,1,2.5,0.0,2,1866450.0,1866450.0,0.7142857142857143,1.0,0.14285714285714285,0.5,0.14285714285714285,0.5,0.2857142857142857,2,4
1,0,사회과학계열,2,3,8,0,3,28,4,22,14259540.0,1,491708.275862069,4753180.0,0.7586206896551724,3,5.5,0.2758620689655172,8,3564885.0,7129770.0,0.7586206896551724,0.3333333333333333,0.06896551724137931,0.5,0.034482758620689655,0.25,0.13793103448275862,9,32
1,0,사회과학계열,3,2,2,0,2,15,3,7,6138240.0,1,383640.0,1534560.0,0.4375,2,2.333333333333333,0.125,9,2046080.0,3069120.0,0.4375,0.6666666666666666,0.1875,1.0,0.0625,0.3333333333333333,0.1875,4,27
1,0,자연과학계열,3,2,4,0,2,14,2,7,9458520.0,0,630568.0,2364630.0,0.4666666666666667,2,2.333333333333333,0.2666666666666666,6,3152840.0,4729260.0,0.4666666666666667,0.4,0.2,1.0,0.06666666666666667,0.3333333333333333,0.13333333333333333,4,12
2,1,상경계열,3,3,2,0,4,9,3,3,13299060.0,0,1329906.0,3324765.0,0.3,3,0.75,0.2,9,3324765.0,4433020.0,0.3,1.0,0.3,0.75,0.2,0.5,0.3,12,27
1,0,자연과학계열,3,1,1,1,3,3,3,3,4955580.0,0,1238895.0,1238895.0,0.75,1,1.5,0.25,9,2477790.0,2477790.0,0.75,0.5,0.75,1.5,0.25,0.5,0.75,3,27
1,1,상경계열,1,2,2,1,1,20,4,4,7458900.0,0,355185.71428571426,3729450.0,0.1904761904761904,2,1.3333333333333333,0.0952380952380952,4,2486300.0,3729450.0,0.19047619047619047,0.6666666666666666,0.047619047619047616,0.3333333333333333,0.047619047619047616,0.3333333333333333,0.19047619047619047,2,16
1,1,자연과학계열,3,2,1,0,1,5,4,5,6463920.0,0,1077320.0,1615980.0,0.8333333333333334,2,1.6666666666666667,0.1666666666666666,12,2154640.0,3231960.0,0.8333333333333334,1.0,0.5,1.0,0.16666666666666666,0.3333333333333333,0.6666666666666666,2,48
2,0,사회과학계열,3,4,2,0,2,23,3,2,21786060.0,1,907752.5,5446515.0,0.0833333333333333,4,0.4,0.0833333333333333,9,4357212.0,7262020.0,0.08333333333333333,1.3333333333333333,0.125,0.6,0.08333333333333333,0.4,0.125,8,27
0,0,자연과학계열,3,1,1,0,3,0,4,0,2089320.0,0,2089320.0,522330.0,0.0,1,0.0,1.0,12,1044660.0,2089320.0,0.0,0.5,3.0,1.5,0.0,0.0,4.0,3,48
1,2,인문학,4,1,0,0,3,2,4,1,4079280.0,0,1359760.0,815856.0,0.3333333333333333,1,0.5,0.0,16,2039640.0,2039640.0,0.3333333333333333,1.0,1.3333333333333333,2.0,0.3333333333333333,0.5,1.3333333333333333,3,64
1,2,인문학,2,1,4,0,4,4,3,2,3222300.0,0,644460.0,1074100.0,0.4,1,1.0,0.8,6,1611150.0,1611150.0,0.4,0.2,0.4,1.0,0.2,0.5,0.6,4,18
0,1,사회과학계열,3,2,4,1,2,10,3,8,7112520.0,0,646592.7272727273,1778130.0,0.7272727272727273,2,2.6666666666666665,0.3636363636363636,9,2370840.0,7112520.0,0.7272727272727273,0.4,0.2727272727272727,1.0,0.0,0.0,0.2727272727272727,4,27
1,0,기타,3,2,4,1,4,15,2,1,9607560.0,0,600472.5,2401890.0,0.0625,2,0.3333333333333333,0.25,6,3202520.0,4803780.0,0.0625,0.4,0.1875,1.0,0.0625,0.3333333333333333,0.125,8,12
2,1,사회과학계열,3,2,1,1,3,7,5,7,7831500.0,0,978937.5,1957875.0,0.875,2,2.333333333333333,0.125,15,2610500.0,2610500.0,0.875,1.0,0.375,1.0,0.25,0.6666666666666666,0.625,6,75
2,0,사회과학계열,3,1,0,0,3,6,3,5,3283020.0,0,469002.8571428572,820755.0,0.7142857142857143,1,2.5,0.0,9,1641510.0,1094340.0,0.7142857142857143,1.0,0.42857142857142855,1.5,0.2857142857142857,1.0,0.42857142857142855,3,27
2,0,자연과학계열,3,1,1,0,2,11,3,11,5260560.0,0,438380.0,1315140.0,0.9166666666666666,1,5.5,0.0833333333333333,9,2630280.0,1753520.0,0.9166666666666666,0.5,0.25,1.5,0.16666666666666666,1.0,0.25,2,27
2,1,상경계열,3,2,8,0,3,4,2,0,6414240.0,0,1282848.0,1603560.0,0.0,2,0.0,1.6,6,2138080.0,2138080.0,0.0,0.2222222222222222,0.6,1.0,0.4,0.6666666666666666,0.4,6,12
0,0,공학계열,3,1,3,1,2,10,1,6,4051680.0,0,368334.5454545455,1012920.0,0.5454545454545454,1,3.0,0.2727272727272727,3,2025840.0,4051680.0,0.5454545454545454,0.25,0.2727272727272727,1.5,0.0,0.0,0.09090909090909091,2,3
1,0,사회과학계열,3,1,4,0,3,7,2,2,2904900.0,0,363112.5,726225.0,0.25,1,1.0,0.5,6,1452450.0,1452450.0,0.25,0.2,0.375,1.5,0.125,0.5,0.25,3,12
1,0,사회과학계열,3,3,3,0,3,12,4,9,11837640.0,1,910587.6923076924,2959410.0,0.6923076923076923,3,2.25,0.2307692307692307,12,2959410.0,5918820.0,0.6923076923076923,0.75,0.23076923076923078,0.75,0.07692307692307693,0.25,0.3076923076923077,9,48
0,2,사회과학계열,3,1,1,0,2,3,2,3,3734280.0,0,933570.0,933570.0,0.75,1,1.5,0.25,6,1867140.0,3734280.0,0.75,0.5,0.75,1.5,0.0,0.0,0.5,2,12
1,0,사회과학계열,1,2,8,0,4,11,3,7,8809920.0,1,734160.0,4404960.0,0.5833333333333334,2,2.333333333333333,0.6666666666666666,3,2936640.0,4404960.0,0.5833333333333334,0.2222222222222222,0.08333333333333333,0.3333333333333333,0.08333333333333333,0.3333333333333333,0.25,8,9
1,0,사회과학계열,3,1,4,0,4,8,3,0,5475840.0,0,608426.6666666666,1368960.0,0.0,1,0.0,0.4444444444444444,9,2737920.0,2737920.0,0.0,0.2,0.3333333333333333,1.5,0.1111111111111111,0.5,0.3333333333333333,4,27
1,1,상경계열,2,2,7,0,3,7,3,2,13671660.0,0,1708957.5,4557220.0,0.25,2,0.6666666666666666,0.875,6,4557220.0,6835830.0,0.25,0.25,0.25,0.6666666666666666,0.125,0.3333333333333333,0.375,6,18
1,1,공학계열,4,4,2,0,4,25,5,19,18250500.0,0,701942.3076923077,3650100.0,0.7307692307692307,4,3.8,0.0769230769230769,20,3650100.0,9125250.0,0.7307692307692307,1.3333333333333333,0.15384615384615385,0.8,0.038461538461538464,0.2,0.19230769230769232,16,100
1,1,자연과학계열,2,2,1,1,4,9,5,9,4885200.0,0,488520.0,1628400.0,0.9,2,3.0,0.1,10,1628400.0,2442600.0,0.9,1.0,0.2,0.6666666666666666,0.1,0.3333333333333333,0.5,8,50
1,2,자연과학계열,2,1,1,0,4,1,3,1,3869520.0,0,1934760.0,1289840.0,0.5,1,0.5,0.5,6,1934760.0,1934760.0,0.5,0.5,1.0,1.0,0.5,0.5,1.5,4,18
1,0,자연과학계열,2,5,7,0,4,21,2,16,26760960.0,1,1216407.2727272727,8920320.0,0.7272727272727273,5,2.6666666666666665,0.3181818181818182,4,4460160.0,13380480.0,0.7272727272727273,0.625,0.09090909090909091,0.3333333333333333,0.045454545454545456,0.16666666666666666,0.09090909090909091,20,8
1,0,사회과학계열,2,5,4,0,4,29,3,22,27137700.0,1,904590.0,9045900.0,0.7333333333333333,5,3.6666666666666665,0.1333333333333333,6,4522950.0,13568850.0,0.7333333333333333,1.0,0.06666666666666667,0.3333333333333333,0.03333333333333333,0.16666666666666666,0.1,20,18
2,0,사회과학계열,2,1,1,1,2,1,3,1,3365820.0,0,1682910.0,1121940.0,0.5,1,0.5,0.5,6,1682910.0,1121940.0,0.5,0.5,1.0,1.0,1.0,1.0,1.5,2,18
1,1,사회과학계열,3,3,5,1,3,14,2,8,10093320.0,0,672888.0,2523330.0,0.5333333333333333,3,2.0,0.3333333333333333,6,2523330.0,5046660.0,0.5333333333333333,0.5,0.2,0.75,0.06666666666666667,0.25,0.13333333333333333,9,12
2,0,사회과학계열,2,1,0,0,4,8,2,7,6588120.0,0,732013.3333333334,2196040.0,0.7777777777777778,1,3.5,0.0,4,3294060.0,2196040.0,0.7777777777777778,1.0,0.2222222222222222,1.0,0.2222222222222222,1.0,0.2222222222222222,4,8
1,0,기타,3,2,8,0,2,7,2,2,5384760.0,0,673095.0,1346190.0,0.25,2,0.6666666666666666,1.0,6,1794920.0,2692380.0,0.25,0.2222222222222222,0.375,1.0,0.125,0.3333333333333333,0.25,4,12
1,0,공학계열,2,1,8,1,2,19,2,5,3673560.0,0,183678.0,1224520.0,0.25,1,2.5,0.4,4,1836780.0,1836780.0,0.25,0.1111111111111111,0.1,1.0,0.05,0.5,0.1,2,8
1,1,자연과학계열,3,1,1,0,4,1,3,1,3941280.0,0,1970640.0,985320.0,0.5,1,0.5,0.5,9,1970640.0,1970640.0,0.5,0.5,1.5,1.5,0.5,0.5,1.5,4,27
1,1,자연과학계열,3,1,1,0,3,1,3,1,1491780.0,0,745890.0,372945.0,0.5,1,0.5,0.5,9,745890.0,745890.0,0.5,0.5,1.5,1.5,0.5,0.5,1.5,3,27
1,0,사회과학계열,3,1,1,1,1,1,2,1,3411360.0,0,1705680.0,852840.0,0.5,1,0.5,0.5,6,1705680.0,1705680.0,0.5,0.5,1.5,1.5,0.5,0.5,1.0,1,12
1,1,공학계열,2,2,1,0,1,10,4,10,7828740.0,0,711703.6363636364,2609580.0,0.9090909090909092,2,3.333333333333333,0.0909090909090909,8,2609580.0,3914370.0,0.9090909090909091,1.0,0.18181818181818182,0.6666666666666666,0.09090909090909091,0.3333333333333333,0.36363636363636365,2,32
1,0,사회과학계열,3,2,1,0,1,10,2,10,5791860.0,0,526532.7272727273,1447965.0,0.9090909090909092,2,3.333333333333333,0.0909090909090909,6,1930620.0,2895930.0,0.9090909090909091,1.0,0.2727272727272727,1.0,0.09090909090909091,0.3333333333333333,0.18181818181818182,2,12
1,1,사회과학계열,3,3,2,0,4,9,3,5,13403940.0,0,1340394.0,3350985.0,0.5,3,1.25,0.2,9,3350985.0,6701970.0,0.5,1.0,0.3,0.75,0.1,0.25,0.3,12,27
1,0,사회과학계열,3,1,3,0,2,11,2,3,2845560.0,0,237130.0,711390.0,0.25,1,1.5,0.25,6,1422780.0,1422780.0,0.25,0.25,0.25,1.5,0.08333333333333333,0.5,0.16666666666666666,2,12
1,0,자연과학계열,3,2,5,1,3,16,2,5,5911920.0,0,347760.0,1477980.0,0.2941176470588235,2,1.6666666666666667,0.2941176470588235,6,1970640.0,2955960.0,0.29411764705882354,0.3333333333333333,0.17647058823529413,1.0,0.058823529411764705,0.3333333333333333,0.11764705882352941,6,12
1,0,기타,2,2,0,0,4,4,2,3,6607440.0,1,1321488.0,2202480.0,0.6,2,1.0,0.0,4,2202480.0,3303720.0,0.6,2.0,0.4,0.6666666666666666,0.2,0.3333333333333333,0.4,8,8
1,0,사회과학계열,2,2,0,0,4,10,2,9,8150280.0,1,740934.5454545454,2716760.0,0.8181818181818182,2,3.0,0.0,4,2716760.0,4075140.0,0.8181818181818182,2.0,0.18181818181818182,0.6666666666666666,0.09090909090909091,0.3333333333333333,0.18181818181818182,8,8
2,2,인문학,2,2,1,1,4,10,2,10,5362680.0,0,487516.3636363637,1787560.0,0.9090909090909092,2,3.333333333333333,0.0909090909090909,4,1787560.0,1787560.0,0.9090909090909091,1.0,0.18181818181818182,0.6666666666666666,0.18181818181818182,0.6666666666666666,0.18181818181818182,8,8
1,0,사회과학계열,3,4,2,0,1,22,3,19,23215740.0,1,1009380.0,5803935.0,0.8260869565217391,4,3.8,0.0869565217391304,9,4643148.0,11607870.0,0.8260869565217391,1.3333333333333333,0.13043478260869565,0.6,0.043478260869565216,0.2,0.13043478260869565,4,27
1,0,사회과학계열,2,1,1,0,3,1,3,1,4047540.0,0,2023770.0,1349180.0,0.5,1,0.5,0.5,6,2023770.0,2023770.0,0.5,0.5,1.0,1.0,0.5,0.5,1.5,3,18
1,1,자연과학계열,4,2,0,0,2,9,5,8,8970000.0,0,897000.0,1794000.0,0.8,2,2.6666666666666665,0.0,20,2990000.0,4485000.0,0.8,2.0,0.4,1.3333333333333333,0.1,0.3333333333333333,0.5,4,100
2,0,자연과학계열,3,4,3,0,2,24,3,22,23700120.0,1,948004.8,5925030.0,0.88,4,4.4,0.12,9,4740024.0,7900040.0,0.88,1.0,0.12,0.6,0.08,0.4,0.12,8,27
1,0,사회과학계열,4,2,2,0,4,10,5,2,6945540.0,1,631412.7272727273,1389108.0,0.1818181818181818,2,0.6666666666666666,0.1818181818181818,20,2315180.0,3472770.0,0.18181818181818182,0.6666666666666666,0.36363636363636365,1.3333333333333333,0.09090909090909091,0.3333333333333333,0.45454545454545453,8,100
0,0,공학계열,1,1,1,1,2,5,2,5,3183660.0,0,530610.0,1591830.0,0.8333333333333334,1,2.5,0.1666666666666666,2,1591830.0,3183660.0,0.8333333333333334,0.5,0.16666666666666666,0.5,0.0,0.0,0.3333333333333333,2,4
1,0,사회과학계열,3,1,1,0,4,5,3,4,3570060.0,0,595010.0,892515.0,0.6666666666666666,1,2.0,0.1666666666666666,9,1785030.0,1785030.0,0.6666666666666666,0.5,0.5,1.5,0.16666666666666666,0.5,0.5,4,27
1,1,상경계열,2,2,2,0,3,12,1,4,7599660.0,0,584589.2307692308,2533220.0,0.3076923076923077,2,1.3333333333333333,0.1538461538461538,2,2533220.0,3799830.0,0.3076923076923077,0.6666666666666666,0.15384615384615385,0.6666666666666666,0.07692307692307693,0.3333333333333333,0.07692307692307693,6,2
1,1,상경계열,3,2,5,1,3,14,3,5,6062340.0,0,404156.0,1515585.0,0.3333333333333333,2,1.6666666666666667,0.3333333333333333,9,2020780.0,3031170.0,0.3333333333333333,0.3333333333333333,0.2,1.0,0.06666666666666667,0.3333333333333333,0.2,6,27
1,0,자연과학계열,3,3,9,0,2,18,3,13,18420240.0,1,969486.3157894736,4605060.0,0.6842105263157895,3,3.25,0.4736842105263157,9,4605060.0,9210120.0,0.6842105263157895,0.3,0.15789473684210525,0.75,0.05263157894736842,0.25,0.15789473684210525,6,27
1,1,자연과학계열,3,2,2,0,4,8,2,5,9084540.0,0,1009393.3333333334,2271135.0,0.5555555555555556,2,1.6666666666666667,0.2222222222222222,6,3028180.0,4542270.0,0.5555555555555556,0.6666666666666666,0.3333333333333333,1.0,0.1111111111111111,0.3333333333333333,0.2222222222222222,8,12
1,1,자연과학계열,2,2,3,0,3,9,3,4,11182140.0,0,1118214.0,3727380.0,0.4,2,1.3333333333333333,0.3,6,3727380.0,5591070.0,0.4,0.5,0.2,0.6666666666666666,0.1,0.3333333333333333,0.3,6,18
1,0,자연과학계열,4,1,8,0,2,4,0,2,5489640.0,0,1097928.0,1097928.0,0.4,1,1.0,1.6,0,2744820.0,2744820.0,0.4,0.1111111111111111,0.8,2.0,0.2,0.5,0.0,2,0
2,0,기타,4,1,0,0,1,8,3,7,3510720.0,0,390080.0,702144.0,0.7777777777777778,1,3.5,0.0,12,1755360.0,1170240.0,0.7777777777777778,1.0,0.4444444444444444,2.0,0.2222222222222222,1.0,0.3333333333333333,1,36
2,0,자연과학계열,3,2,4,0,3,12,3,4,7450620.0,1,573124.6153846154,1862655.0,0.3076923076923077,2,1.3333333333333333,0.3076923076923077,9,2483540.0,2483540.0,0.3076923076923077,0.4,0.23076923076923078,1.0,0.15384615384615385,0.6666666666666666,0.23076923076923078,6,27
